id,date,text,user_id,user_name,location,retweeted,RT_text,RT_user_id,RT_user_name
1026818103135621120,Tue Aug 07 13:11:27 +0000 2018,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Le sugiero un debate con Ditel Columbus y verá como le borrará su sonrisa y su rostro será de admiración hacia él. Vamos Ditel Vamos Hasta la Alcaldia no paramos..!!!,890311782509707265,@JudithNancy69,{},False
1026819148486246401,Tue Aug 07 13:15:37 +0000 2018,"@DanielUrresti1 Es que Phillip Butter es de la señora K , así de simple señores",987371563329572865,@Jorge31574555,{},False
1026819193428226048,Tue Aug 07 13:15:47 +0000 2018,"@de_patty @Renzo_Reggiardo @luchocastanedap Después se quejan de los políticos... el gran problema no es que sean delincuentes o con pasado oscuro, lo que realmente preocupa es cómo son elegidos por el pueblo. Si seguimos así, no nos quejemos del congreso ni de los presidentes... va a seguir siendo lo mismo.",1277728950,@Gianfranco_mna,{},False
1026819287632232459,Tue Aug 07 13:16:10 +0000 2018,RT @comentarista196: @DanielUrresti1 El camaleón de la política es Candidato de FP: https://t.co/cjjDGsmz2u,987371563329572865,@Jorge31574555,{},True,@DanielUrresti1 El camaleón de la política es Candidato de FP: https://t.co/cjjDGsmz2u,2612839550,@comentarista196
1026819476900274176,Tue Aug 07 13:16:55 +0000 2018,RT @lulavitz: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima…,134959308,@PIP1509,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Que bajo puede caer un candidato. Aprovecharse de un encuentro casual para hacer un meme. Esto dice mucho de Ud. que utiliza a el Gringo K. y se aprovecha de los Jóvenes de Fuerza Popular que democráticamente le de volvieron el saludo cuando USTED se acercó.,66786769,@lulavitz
1026819483938291712,Tue Aug 07 13:16:57 +0000 2018,"@Viankagvp @DanielUrresti1 Jajajajajajaja... Así es señora, si mi madrina fuera la señora K, hace tiempo ya fuera CONGRESISTA o alcalde.",987371563329572865,@Jorge31574555,{},False
1026819502925918208,Tue Aug 07 13:17:01 +0000 2018,RT @AndradeTovarA: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Munoz…,134959308,@PIP1509,{},True,"@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Tío gracioso! Tu te acercaste y todo termino en burla, los jóvenes jamas cambiamos nuestro voto por que se acerque un rato un candidato NN, rectifica tu tweet",3302963577,@AndradeTovarA
1026819552603238400,Tue Aug 07 13:17:13 +0000 2018,RT @JovenesConFP: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Munoza…,134959308,@PIP1509,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Que gracioso este candidato. Ese día fue escueliado por los #JovenesK y ahora saca su meme. 😆   https://t.co/ztqu20KAuF,831616598083588098,@JovenesConFP
1026819588498120704,Tue Aug 07 13:17:21 +0000 2018,RT @_CorazonSalvaj: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Muno…,134959308,@PIP1509,{},True,"@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Que maricon para hacer este tipo de meme y asi quiere ser Alcalde señor Muñoz engañando a la población, jugando con la buena voluntad d la juventud?, es una lastima , tenia que se de Acción Popular",1020629868,@_CorazonSalvaj
1026820067730841605,Tue Aug 07 13:19:16 +0000 2018,RT @Gianfranco_mna: @de_patty @Renzo_Reggiardo @luchocastanedap Después se quejan de los políticos... el gran problema no es que sean delin…,970808047701516289,@mizp0890,{},True,"@de_patty @Renzo_Reggiardo @luchocastanedap Después se quejan de los políticos... el gran problema no es que sean delincuentes o con pasado oscuro, lo que realmente preocupa es cómo son elegidos por el pueblo. Si seguimos así, no nos quejemos del congreso ni de los presidentes... va a seguir siendo lo mismo.",1277728950,@Gianfranco_mna
1026820254532595718,Tue Aug 07 13:20:00 +0000 2018,RT @comentarista196: @de_patty @Renzo_Reggiardo @luchocastanedap Camaleón de la política Reggiardo  fue candidato de Solidaridad Nacional:…,970808047701516289,@mizp0890,{},True,@de_patty @Renzo_Reggiardo @luchocastanedap Camaleón de la política Reggiardo  fue candidato de Solidaridad Nacional: https://t.co/XKHEwkwd7V,2612839550,@comentarista196
1026820271192371200,Tue Aug 07 13:20:04 +0000 2018,"(LIBRO) ""Empresariado y política"", retrata cómo la clase empresarial de la zona, entre los años 1891 y 1914, movió su influencia no sólo en la escena local, sino en el Congreso, del historiador Jorge Muñoz Sougarret https://t.co/NM6bellBkh https://t.co/Vcf6lvli3h",87805425,@catagrafa,{},False
1026820465376026624,Tue Aug 07 13:20:51 +0000 2018,RT @JovenesConFP: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Munoza…,324024451,@Charitocrema,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Que gracioso este candidato. Ese día fue escueliado por los #JovenesK y ahora saca su meme. 😆   https://t.co/ztqu20KAuF,831616598083588098,@JovenesConFP
1026820802040287232,Tue Aug 07 13:22:11 +0000 2018,RT @de_patty: Asuuuuuuu..  @Renzo_Reggiardo me da mala espina...su pasado fujimorísta qué miedo!!!y @luchocastanedap hijo de corrupto que s…,1098537211,@enesma27,{},True,"Asuuuuuuu..  @Renzo_Reggiardo me da mala espina...su pasado fujimorísta qué miedo!!!y @luchocastanedap hijo de corrupto que secunda lo del padre NI HABLAR! Más comunicore Plop!lideran las preferencias para la alcaldía de Lima, según Ipsos | RPP Noticias https://t.co/w5TnU0Dmwq",302995560,@de_patty
1026820817831821312,Tue Aug 07 13:22:15 +0000 2018,"@comentarista196 @de_patty @Renzo_Reggiardo @luchocastanedap #reggiardo sigue presentando los mismos programas y con la mismas ridículeses, bueno lo de combatir la corrupción, lo hizo su esposa con LA ONG delincuencia contra el crimen que vendieron en todos los distritos, para desvíar fondos y no presentarlos a la #sunat https://t.co/0KddXyTOdG",970808047701516289,@mizp0890,{},False
1026821182128054272,Tue Aug 07 13:23:41 +0000 2018,"RT @jesrioja: @DanielUrresti1 Muy sencillo deducir! RR tiene el apoyo logístico para su campaña ""F#1"" Así cualquiera la hace! https://t.co/…",1271297112,@JfSanchezCab,{},True,"@DanielUrresti1 Muy sencillo deducir! RR tiene el apoyo logístico para su campaña ""F#1"" Así cualquiera la hace! https://t.co/aSxK06CRGO",1474428163,@jesrioja
1026821191426818048,Tue Aug 07 13:23:44 +0000 2018,"@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao No sea payaso! Yo pertenezco a la juventud del Fujimorismo y nuestro apoyo es por Diethell Columbus. Deje de usar una imagen que no es como usted lo describe. Si quiere colgarse de nosotros, pues ahí puede debatir con Columbus.",150427880,@yammir23,{},False
1026821277938577408,Tue Aug 07 13:24:04 +0000 2018,RT @JovenesConFP: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Munoza…,64496036,@naries25,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Que gracioso este candidato. Ese día fue escueliado por los #JovenesK y ahora saca su meme. 😆   https://t.co/ztqu20KAuF,831616598083588098,@JovenesConFP
1026821329436192769,Tue Aug 07 13:24:17 +0000 2018,RT @JudithNancy69: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Munoz…,64496036,@naries25,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Le sugiero un debate con Ditel Columbus y verá como le borrará su sonrisa y su rostro será de admiración hacia él. Vamos Ditel Vamos Hasta la Alcaldia no paramos..!!!,890311782509707265,@JudithNancy69
1026821365272330241,Tue Aug 07 13:24:25 +0000 2018,RT @JudithNancy69: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Munoz…,64496036,@naries25,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Lo cortes no quita lo valiente y una de los principales valores inculcados en los jovenes de Fuerza Popular es ser amable con quien se cruce en nuestro camino y hacer que la población vea q en el Partido FUERZA  POPULAR siempre nuestro actuar es con amabilidad y no odio.,890311782509707265,@JudithNancy69
1026821408792485893,Tue Aug 07 13:24:35 +0000 2018,RT @_CorazonSalvaj: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Muno…,64496036,@naries25,{},True,"@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Que maricon para hacer este tipo de meme y asi quiere ser Alcalde señor Muñoz engañando a la población, jugando con la buena voluntad d la juventud?, es una lastima , tenia que se de Acción Popular",1020629868,@_CorazonSalvaj
1026821440165695489,Tue Aug 07 13:24:43 +0000 2018,RT @AndradeTovarA: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Munoz…,64496036,@naries25,{},True,"@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Tío gracioso! Tu te acercaste y todo termino en burla, los jóvenes jamas cambiamos nuestro voto por que se acerque un rato un candidato NN, rectifica tu tweet",3302963577,@AndradeTovarA
1026821494867935233,Tue Aug 07 13:24:56 +0000 2018,@Noe44076476 @DanielUrresti1 Ogro para los corruptos.,1271297112,@JfSanchezCab,{},False
1026821508881154048,Tue Aug 07 13:24:59 +0000 2018,RT @lulavitz: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima…,64496036,@naries25,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Que bajo puede caer un candidato. Aprovecharse de un encuentro casual para hacer un meme. Esto dice mucho de Ud. que utiliza a el Gringo K. y se aprovecha de los Jóvenes de Fuerza Popular que democráticamente le de volvieron el saludo cuando USTED se acercó.,66786769,@lulavitz
1026821595510255618,Tue Aug 07 13:25:20 +0000 2018,"@DanielUrresti1 Vamos urresti, que la sra k @KeikoFujimori no lo amilane con sus prácticas antidemocráticas. Juliaca le agradece por que alguien hizo respetar al estado contra los choros sikarios e informalidad al sacar a la policia a la calle.",3298311570,@edwinmh22,{},False
1026821961341648897,Tue Aug 07 13:26:47 +0000 2018,@MarthaA50079702 @DanielUrresti1 Ya Renza. https://t.co/x4vJAQgLZS,1271297112,@JfSanchezCab,{},False
1026822022943395841,Tue Aug 07 13:27:02 +0000 2018,RT @aguila_1411: @DanielUrresti1 APRENDAMOS A VER LA DIFERENCIA CON TAPER Y SIN TAPER @DanielUrresti1,1271297112,@JfSanchezCab,{},True,@DanielUrresti1 APRENDAMOS A VER LA DIFERENCIA CON TAPER Y SIN TAPER @DanielUrresti1,1489510788,@aguila_1411
1026822564365185025,Tue Aug 07 13:29:11 +0000 2018,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Jajajaja naranjitas sin identidad...,1156017403,@ROGER007086,{},False
1026822633885716480,Tue Aug 07 13:29:28 +0000 2018,@jpulgarvidal @BeingoleaA Personal es q tomes mis comentarios para ironizarlos. Si i tienes algo q decir no esperes comentarios de terceros para lanzar lo q tienes dentro. Yo no tomo comentarios personales de colegas. Menos los tuyos. Que sea un lindo día!!!!,127638116,@Carlosu67,{},False
1026822730329587712,Tue Aug 07 13:29:51 +0000 2018,"@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Eso te pinta entero como una basura, aprovecharse del espíritu democrático de esos jovenes, debería disculparse públicamente y si no que lo denuncien por usar su imagen.",250852414,@dynomel,{},False
1026823625716969472,Tue Aug 07 13:33:24 +0000 2018,RT @de_patty: Asuuuuuuu..  @Renzo_Reggiardo me da mala espina...su pasado fujimorísta qué miedo!!!y @luchocastanedap hijo de corrupto que s…,244146836,@eltavox22,{},True,"Asuuuuuuu..  @Renzo_Reggiardo me da mala espina...su pasado fujimorísta qué miedo!!!y @luchocastanedap hijo de corrupto que secunda lo del padre NI HABLAR! Más comunicore Plop!lideran las preferencias para la alcaldía de Lima, según Ipsos | RPP Noticias https://t.co/w5TnU0Dmwq",302995560,@de_patty
1026823633191284738,Tue Aug 07 13:33:26 +0000 2018,@Carlosu67 @jpulgarvidal @BeingoleaA Señor Carlos no caiga en ese juego de dimes y diretes por favor,3134474218,@AbelCcarita,"{'country': 'Peru', 'city': 'Santa Anita'}",False
1026823938939252737,Tue Aug 07 13:34:39 +0000 2018,"@de_patty @Renzo_Reggiardo @luchocastanedap Así lideran intención de voto en Lima? Que carajos pasa en esa ciudad, les gusta elegir delincuentes? Muchos ignorantes? Ya no jodan no?",1271297112,@JfSanchezCab,{},False
1026824055121428480,Tue Aug 07 13:35:06 +0000 2018,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Sr Muñoz ud no adecenta la política. Ud es un aprovechador de las circunstancias. Gente como ud no debería postular a nada. #MienteComoMuñoz,3929501181,@juanmario1412,{},False
1026824187342663680,Tue Aug 07 13:35:38 +0000 2018,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Ni sus propios Vecinos Miraflorinos votaran por el Accion Popular se ha convertido en una cloaca que para cada elección agrega por falta de lideres a cualquier seudo candidato,359553799,@GregorioLpez,{},False
1026824289754992640,Tue Aug 07 13:36:02 +0000 2018,RT @JudithNancy69: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Munoz…,76091429,@giova_18,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Le sugiero un debate con Ditel Columbus y verá como le borrará su sonrisa y su rostro será de admiración hacia él. Vamos Ditel Vamos Hasta la Alcaldia no paramos..!!!,890311782509707265,@JudithNancy69
1026824313549332480,Tue Aug 07 13:36:08 +0000 2018,RT @JudithNancy69: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Munoz…,76091429,@giova_18,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Lo cortes no quita lo valiente y una de los principales valores inculcados en los jovenes de Fuerza Popular es ser amable con quien se cruce en nuestro camino y hacer que la población vea q en el Partido FUERZA  POPULAR siempre nuestro actuar es con amabilidad y no odio.,890311782509707265,@JudithNancy69
1026824339486896130,Tue Aug 07 13:36:14 +0000 2018,RT @GregorioLpez: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Munoza…,76091429,@giova_18,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Ni sus propios Vecinos Miraflorinos votaran por el Accion Popular se ha convertido en una cloaca que para cada elección agrega por falta de lideres a cualquier seudo candidato,359553799,@GregorioLpez
1026824351000211456,Tue Aug 07 13:36:17 +0000 2018,"@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Que BAJO puede Llegar un ""candidato"" para buscarse su MERMELADA,utilizar el Respeto de Jovenes con Valores Morales y quienes lo Saludaron al Cruzarse en su camino. La @ONPE_oficial y el @JNE_Peru Deben Jalarle las Orejas por OPORTUNISTA...",853901382,@segundolopez02,"{'country': 'Peru', 'city': 'Breña'}",False
1026824362152943616,Tue Aug 07 13:36:20 +0000 2018,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Una maniobra desesperada y casi ofensiva el dejar inferir que estos jóvenes votarán por usted. ¡Por favor!,796482828930338816,@jesusaragon131,{},False
1026824365894258688,Tue Aug 07 13:36:20 +0000 2018,RT @juanmario1412: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Munoz…,76091429,@giova_18,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Sr Muñoz ud no adecenta la política. Ud es un aprovechador de las circunstancias. Gente como ud no debería postular a nada. #MienteComoMuñoz,3929501181,@juanmario1412
1026824397032759297,Tue Aug 07 13:36:28 +0000 2018,RT @lulavitz: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima…,76091429,@giova_18,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Que bajo puede caer un candidato. Aprovecharse de un encuentro casual para hacer un meme. Esto dice mucho de Ud. que utiliza a el Gringo K. y se aprovecha de los Jóvenes de Fuerza Popular que democráticamente le de volvieron el saludo cuando USTED se acercó.,66786769,@lulavitz
1026824426678099971,Tue Aug 07 13:36:35 +0000 2018,RT @AndradeTovarA: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Munoz…,76091429,@giova_18,{},True,"@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Tío gracioso! Tu te acercaste y todo termino en burla, los jóvenes jamas cambiamos nuestro voto por que se acerque un rato un candidato NN, rectifica tu tweet",3302963577,@AndradeTovarA
1026824449243467776,Tue Aug 07 13:36:40 +0000 2018,RT @_CorazonSalvaj: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @Muno…,76091429,@giova_18,{},True,"@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Que maricon para hacer este tipo de meme y asi quiere ser Alcalde señor Muñoz engañando a la población, jugando con la buena voluntad d la juventud?, es una lastima , tenia que se de Acción Popular",1020629868,@_CorazonSalvaj
1026824505950388227,Tue Aug 07 13:36:54 +0000 2018,"@JorgeMunozAP @AccionPopularPe @AccionPopularAP @ap_bancada @AccionPopular @MunozaLima @peruenlanoticia @APJOVEN @JorgeJovenes @AccionColorao Miraflores es como el real Madrid, no importa quien lo entrene, igual sale campeón.",1244796842,@0scarMartin,{},False
1026824519187685378,Tue Aug 07 13:36:57 +0000 2018,RT @AndradeTovarA: @LencrierVert @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @…,76091429,@giova_18,{},True,"@LencrierVert @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Los jóvenes somos fuerza popular y no cambiamos nuestro voto, menos por un candidato mentiroso",3302963577,@AndradeTovarA
1026824531921575936,Tue Aug 07 13:37:00 +0000 2018,"@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Jorge no confundas Juana con Chana. El hecho que por cultura te hayan saludado los jóvenes de FP,  lo confundes con interés de voto. Que poco tino e inteligencia emocional. Debes ir a consulta médica. Consejo de amigo.",381872014,@DN_Mariano,{},False
1026824541958545410,Tue Aug 07 13:37:02 +0000 2018,RT @dynomel: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima…,76091429,@giova_18,{},True,"@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Eso te pinta entero como una basura, aprovecharse del espíritu democrático de esos jovenes, debería disculparse públicamente y si no que lo denuncien por usar su imagen.",250852414,@dynomel
1026824567296323584,Tue Aug 07 13:37:08 +0000 2018,RT @yammir23: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima…,76091429,@giova_18,{},True,"@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao No sea payaso! Yo pertenezco a la juventud del Fujimorismo y nuestro apoyo es por Diethell Columbus. Deje de usar una imagen que no es como usted lo describe. Si quiere colgarse de nosotros, pues ahí puede debatir con Columbus.",150427880,@yammir23
1026824590847295489,Tue Aug 07 13:37:14 +0000 2018,RT @lulavitz: @JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima…,541169356,@Giocoyoco,{},True,@JorgeMunozAP @ap_bancada @AccionPopularPe @AccionPopular @AccionPopularAP @ppdenaccion @AccionPopularLo @APJOVEN @MunozaLima @AccionColorao Que bajo puede caer un candidato. Aprovecharse de un encuentro casual para hacer un meme. Esto dice mucho de Ud. que utiliza a el Gringo K. y se aprovecha de los Jóvenes de Fuerza Popular que democráticamente le de volvieron el saludo cuando USTED se acercó.,66786769,@lulavitz
